 	Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	JD_MOBS	HJD_MOBS	BJD_MOBS	ALT_OBJ	AIRMASS	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_T2	rel_flux_C3	rel_flux_err_T1	rel_flux_err_T2	rel_flux_err_C3	rel_flux_SNR_T1	rel_flux_SNR_T2	rel_flux_SNR_C3	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	Variance_T1	X(IJ)_T2	Y(IJ)_T2	X(FITS)_T2	Y(FITS)_T2	RA_T2	DEC_T2	Source-Sky_T2	Source_Error_T2	Source_SNR_T2	Peak_T2	Mean_T2	Sky/Pixel_T2	FWHM_T2	Width_T2	X-Width_T2	Y-Width_T2	Angle_T2	Roundness_T2	Variance_T2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	Variance_C3	BJD_TDB
187	ogg2m001-ep05-20210522-0341-e91.fits.fz	187.000000	0.000000	59358.102041	2459358.102041	NaN	NaN	NaN	NaN	NaN	1.595121	14.570205	16.000000	60.000000	90.000000	0.932827	1.144070	0.000000	0.001324	0.001530	0.000000	704.388785	747.846587	0.000000	1402606.872383	1378.756781	1047.574944	1034.810946	1048.074944	1013.689054	16.351999	31.577637	1308389.390489	804.247719	1340.178792	976.279731	15874.951172	1626.848742	568.146364	9305.000000	9.889460	10.969047	11.205748	10.732346	347.963411	0.997768	7507041.355466	19.588686	1058.306724	20.088686	990.193276	16.357994	31.576903	1604681.029333	1454.650020	1103.138904	24252.203125	1995.257171	570.018978	8.280762	12.146622	12.254047	12.039197	328.939720	0.998569	14051009.794717	1989.566164	1206.289723	1990.066164	842.210277	16.346522	31.563875	1402606.872383	1378.756781	1017.298258	13495.074219	1743.998570	570.282746	11.453412	12.561606	12.642992	12.480219	18.605259	0.999735	6903660.689321	2459358.106391
188	ogg2m001-ep05-20210522-0342-e91.fits.fz	188.000000	0.000000	59358.102855	2459358.102855	NaN	NaN	NaN	NaN	NaN	1.603807	14.389767	16.000000	60.000000	90.000000	0.931789	1.142774	0.000000	0.001325	0.001531	0.000000	703.021938	746.603471	0.000000	1404789.482607	1382.929589	1048.000382	1034.745836	1048.500382	1013.754164	16.351998	31.577646	1308967.957965	804.247719	1343.965888	973.959213	16137.545898	1627.568132	579.273414	9454.000000	9.534271	10.644751	10.517486	10.772017	67.868056	0.998885	8275458.800925	19.972724	1058.184395	20.472724	990.315605	16.357994	31.576917	1605357.284188	1458.023006	1101.050723	24896.472656	1996.098025	580.338711	8.050235	11.961822	11.881688	12.041956	78.752834	0.999790	15478331.497074	1989.873592	1206.287716	1990.373592	842.212284	16.346521	31.563878	1404789.482607	1382.929589	1015.806946	15051.440430	1746.712423	581.703218	11.014591	12.404295	12.201531	12.607058	62.587102	0.996781	7458613.783386	2459358.107205
189	ogg2m001-ep05-20210522-0343-e91.fits.fz	189.000000	0.000000	59358.103668	2459358.103668	NaN	NaN	NaN	NaN	NaN	1.612655	14.351000	16.000000	60.000000	90.000000	0.930456	1.144729	0.000000	0.001327	0.001535	0.000000	701.303063	745.630997	0.000000	1405295.079316	1386.058202	1048.443721	1034.771341	1048.943721	1013.728659	16.351998	31.577645	1307565.669322	804.247719	1346.494136	971.089019	16972.923828	1625.824529	589.130709	9354.000000	9.483234	10.649185	10.660307	10.638063	323.402857	0.999948	8134673.358705	20.458736	1058.310838	20.958736	990.189162	16.357993	31.576915	1608681.535992	1461.921430	1100.388505	24796.964844	2000.231393	590.361173	8.170464	11.985079	11.915125	12.055034	301.450948	0.999343	15035717.896855	1990.434492	1206.390975	1990.934492	842.109025	16.346521	31.563867	1405295.079316	1386.058202	1013.878838	14799.156250	1747.341081	590.555975	11.009534	12.310046	12.163222	12.456871	68.527217	0.998938	7632877.582734	2459358.108018
190	ogg2m001-ep05-20210522-0344-e91.fits.fz	190.000000	0.000000	59358.104483	2459358.104483	NaN	NaN	NaN	NaN	NaN	1.621587	14.820595	16.000000	60.000000	90.000000	0.932392	1.143870	0.000000	0.001331	0.001538	0.000000	700.436048	743.943793	0.000000	1402999.698536	1386.301662	1047.861009	1034.858523	1048.361009	1013.641477	16.351999	31.577630	1308145.364088	804.247719	1348.048610	970.399253	14801.416016	1626.545320	593.213955	9316.000000	10.124987	10.867903	10.885171	10.850636	330.324337	0.999961	7475835.003033	19.817636	1058.386733	20.317636	990.113267	16.357993	31.576893	1604849.707332	1462.529670	1097.310872	22554.398438	1995.466905	595.661642	8.494473	12.155056	12.165091	12.145022	318.147930	0.999773	13886988.510038	1989.918490	1206.389659	1990.418490	842.110341	16.346522	31.563867	1402999.698536	1386.301662	1012.045024	13866.379883	1744.487009	593.765102	11.491325	12.532728	12.436761	12.628694	58.849373	0.998915	6926363.983531	2459358.108832
191	ogg2m001-ep05-20210522-0345-e91.fits.fz	191.000000	0.000000	59358.105296	2459358.105296	NaN	NaN	NaN	NaN	NaN	1.630646	14.473955	16.000000	60.000000	90.000000	0.930315	1.142157	0.000000	0.001326	0.001532	0.000000	701.573771	745.414529	0.000000	1406855.916317	1386.779184	1047.911229	1034.894015	1048.411229	1013.605985	16.351998	31.577633	1308819.104643	804.247719	1347.517016	971.282061	16743.843750	1627.383048	590.755721	9295.000000	9.430374	10.434828	10.255689	10.613967	279.487586	0.998683	8690826.447386	19.805545	1058.321477	20.305545	990.178523	16.357994	31.576908	1606850.824491	1462.194460	1098.931003	24231.300781	1997.955090	592.056342	8.211273	11.896100	11.787629	12.004571	295.839236	0.999135	15694754.881144	1989.860223	1206.442338	1990.360223	842.057662	16.346521	31.563863	1406855.916317	1386.779184	1014.477238	14187.379883	1749.281823	590.760917	10.959623	12.219652	11.974205	12.465100	82.639897	0.998276	7857821.125003	2459358.109646
192	ogg2m001-ep05-20210522-0346-e91.fits.fz	192.000000	0.000000	59358.106109	2459358.106109	NaN	NaN	NaN	NaN	NaN	1.639879	14.182890	16.000000	60.000000	90.000000	0.934826	1.146079	0.000000	0.001330	0.001536	0.000000	702.699451	746.078340	0.000000	1402826.996315	1383.604099	1048.860124	1035.047831	1049.360124	1013.452169	16.352003	31.577629	1311399.448864	804.247719	1345.309748	974.793687	16283.205078	1630.591443	581.194073	9049.000000	9.407986	10.653445	10.550740	10.756151	276.167570	0.999611	8216415.186030	20.892996	1058.575421	21.392996	989.924579	16.358000	31.576829	1607750.907999	1459.191715	1101.809235	25715.830078	1999.074252	582.938835	7.848189	11.940888	11.813743	12.068032	280.693033	0.999477	15401135.904131	1990.753074	1206.564985	1991.253074	841.935015	16.346523	31.563917	1402826.996315	1383.604099	1013.893351	13977.394531	1744.272272	584.040768	10.818539	12.345877	12.118610	12.573145	75.792022	0.998249	7521061.702954	2459358.110459
193	ogg2m001-ep05-20210522-0347-e91.fits.fz	193.000000	0.000000	59358.106923	2459358.106923	NaN	NaN	NaN	NaN	NaN	1.649241	13.864747	16.000000	60.000000	90.000000	0.932962	1.144408	0.000000	0.001329	0.001535	0.000000	701.836984	745.546208	0.000000	1405794.168266	1386.695667	1047.743875	1035.030018	1048.243875	1013.469982	16.351998	31.577641	1311552.635418	804.247719	1348.499118	972.601775	16185.608398	1630.781914	590.970846	9401.000000	9.061011	10.411203	10.296069	10.526337	77.210246	0.999399	8857383.937369	19.806898	1058.511151	20.306898	989.988849	16.357993	31.576911	1608801.652565	1462.212361	1100.251712	26824.291016	2000.380746	592.321742	7.811056	11.821014	11.759400	11.882628	278.606476	0.999881	16431551.542749	1989.628634	1206.620006	1990.128634	841.879994	16.346522	31.563870	1405794.168266	1386.695667	1013.772670	15084.079102	1747.961647	592.242740	10.539284	12.060180	11.806206	12.314153	68.647547	0.996718	8347909.397431	2459358.111273
194	ogg2m001-ep05-20210522-0348-e91.fits.fz	194.000000	0.000000	59358.107737	2459358.107737	NaN	NaN	NaN	NaN	NaN	1.658698	14.209999	16.000000	60.000000	90.000000	0.931229	1.144777	0.000000	0.001330	0.001538	0.000000	700.277633	744.337502	0.000000	1404891.557006	1387.844689	1047.303338	1034.880141	1047.803338	1013.619859	16.351998	31.577644	1308275.241525	804.247719	1349.058948	969.768774	15305.708984	1626.706809	596.300470	9307.000000	9.641240	10.642861	10.570303	10.715420	299.363618	0.999310	8162897.717197	19.327302	1058.316341	19.827302	990.183659	16.357993	31.576923	1608287.044255	1464.380426	1098.271334	24650.429688	1999.740883	597.808003	8.110189	11.973585	11.908823	12.038348	301.767730	0.999411	15625478.100871	1989.146140	1206.490709	1989.646140	842.009291	16.346522	31.563865	1404891.557006	1387.844689	1012.282980	14040.966797	1746.839342	596.453360	11.013820	12.271732	12.116748	12.426716	78.857679	0.999255	7615793.545966	2459358.112087
195	ogg2m001-ep05-20210522-0349-e91.fits.fz	195.000000	0.000000	59358.108551	2459358.108551	NaN	NaN	NaN	NaN	NaN	1.668298	14.705904	16.000000	60.000000	90.000000	0.925444	1.139276	0.000000	0.001320	0.001528	0.000000	701.229524	745.667961	0.000000	1409874.194238	1388.353785	1048.878567	1034.774006	1049.378567	1013.725994	16.351998	31.577646	1304759.862971	804.247719	1345.840080	969.476152	15580.968750	1622.335795	591.645540	9385.000000	9.864288	10.746828	10.646244	10.847413	294.120528	0.999210	7848883.278233	20.860042	1058.274445	21.360042	990.225555	16.357993	31.576922	1606236.286368	1462.283234	1098.444028	22923.755859	1997.190975	593.598004	8.588775	12.098363	11.995237	12.201489	300.194690	0.998810	14360377.949508	1990.798835	1206.295820	1991.298835	842.204180	16.346521	31.563871	1409874.194238	1388.353785	1015.500667	13244.709961	1753.034743	592.760230	11.454649	12.566104	12.372184	12.760024	87.531408	0.999041	7151224.726978	2459358.112901
196	ogg2m001-ep05-20210522-0350-e91.fits.fz	196.000000	0.000000	59358.109364	2459358.109364	NaN	NaN	NaN	NaN	NaN	1.678081	14.810362	16.000000	60.000000	90.000000	0.932305	1.147399	0.000000	0.001332	0.001542	0.000000	699.815674	744.045357	0.000000	1397686.406259	1382.117629	1047.951685	1034.814560	1048.451685	1013.685440	16.351998	31.577642	1303070.193697	804.247719	1344.150466	969.437742	14828.173828	1620.234863	587.078050	9530.000000	9.929705	10.887539	10.768941	11.006137	294.004383	0.998940	7552423.793916	19.978194	1058.339242	20.478194	990.160758	16.357993	31.576912	1603704.038269	1459.723827	1098.635241	22535.298828	1994.042382	588.147037	8.394461	12.164043	12.118163	12.209923	305.214640	0.999493	13986726.798015	1989.715700	1206.365789	1990.215700	842.134211	16.346522	31.563869	1397686.406259	1382.117629	1011.264437	13039.251953	1737.880472	587.637499	11.401017	12.555627	12.365199	12.746055	271.246544	0.999079	6928275.347650	2459358.113714
197	ogg2m001-ep05-20210522-0351-e91.fits.fz	197.000000	0.000000	59358.110178	2459358.110178	NaN	NaN	NaN	NaN	NaN	1.688012	14.142984	16.000000	60.000000	90.000000	0.929258	1.139499	0.000000	0.001324	0.001529	0.000000	701.613107	745.289507	0.000000	1407006.569868	1386.476139	1047.358936	1034.729859	1047.858936	1013.770141	16.351999	31.577635	1307471.884738	804.247719	1346.386964	971.096661	16178.572266	1625.707917	588.897510	9245.000000	9.150307	10.593381	10.616048	10.570715	34.802940	0.999849	8343107.025150	19.387984	1058.257346	19.887984	990.242654	16.357994	31.576898	1603282.625899	1460.036329	1098.111461	24569.154297	1993.518399	589.772553	7.774649	11.937424	11.893650	11.981198	284.572980	0.999929	15703812.907534	1989.374676	1206.273176	1989.874676	842.226824	16.346521	31.563868	1407006.569868	1386.476139	1014.807634	15880.023438	1749.469145	589.372879	10.693634	12.253632	12.103765	12.403499	67.195276	0.998778	7788856.231745	2459358.114528
198	ogg2m001-ep05-20210522-0352-e91.fits.fz	198.000000	0.000000	59358.110993	2459358.110993	NaN	NaN	NaN	NaN	NaN	1.698091	14.745968	16.000000	60.000000	90.000000	0.930593	1.142955	0.000000	0.001331	0.001538	0.000000	698.974565	742.957645	0.000000	1402530.166058	1388.221823	1048.733337	1034.595337	1049.233337	1013.904663	16.351999	31.577639	1305184.132983	804.247719	1348.267366	968.045483	14638.051758	1622.863331	597.088754	9216.000000	10.060813	10.859265	10.871607	10.846923	317.101351	0.999038	7332237.836036	20.824548	1058.109940	21.324548	990.390060	16.357993	31.576901	1603028.409281	1462.133703	1096.362396	23397.626953	1993.202307	597.018544	8.280107	12.140322	12.093393	12.187251	308.797350	0.998705	13901222.043709	1990.661240	1206.095471	1991.161240	842.404529	16.346521	31.563876	1402530.166058	1388.221823	1010.306957	13458.222656	1743.903193	599.882994	11.754000	12.628386	12.448314	12.808458	278.255092	0.999116	6776412.467889	2459358.115343
199	ogg2m001-ep05-20210522-0353-e91.fits.fz	199.000000	0.000000	59358.111809	2459358.111809	NaN	NaN	NaN	NaN	NaN	1.708317	14.433193	16.000000	60.000000	90.000000	0.931048	1.145869	0.000000	0.001340	0.001551	0.000000	694.679436	738.873985	0.000000	1399593.245326	1393.869059	1047.990891	1034.646312	1048.490891	1013.853688	16.351999	31.577646	1303088.363188	804.247719	1354.435090	962.089932	15885.611328	1620.257455	619.244243	9320.000000	9.445507	10.556354	10.468350	10.644359	271.611696	0.999721	8196815.302407	20.144466	1058.195004	20.644466	990.304996	16.357993	31.576914	1603750.108225	1469.759530	1091.164967	23363.738281	1994.099666	619.335939	8.147072	12.066263	11.977624	12.154902	295.478103	0.999456	14810935.660086	1989.883935	1206.208381	1990.383935	842.291619	16.346522	31.563871	1399593.245326	1393.869059	1004.106689	13837.036133	1740.251432	621.765847	10.961031	12.350469	12.165988	12.534950	72.861732	0.998694	7512130.597995	2459358.116159
200	ogg2m001-ep05-20210522-0354-e91.fits.fz	200.000000	0.000000	59358.112622	2459358.112622	NaN	NaN	NaN	NaN	NaN	1.718702	14.012668	16.000000	60.000000	90.000000	0.930472	1.143995	0.000000	0.001344	0.001554	0.000000	692.223579	736.198826	0.000000	1398890.831881	1397.383775	1047.979513	1034.639754	1048.479513	1013.860246	16.351998	31.577644	1301629.366083	804.247719	1358.367531	958.230623	17038.957031	1618.443341	633.551898	9469.000000	9.082988	10.407674	10.239260	10.576088	76.352328	0.998674	8774168.493820	20.057754	1058.181020	20.557754	990.318980	16.357993	31.576915	1600323.914639	1473.002640	1086.436556	24420.896484	1989.839543	634.858389	7.931017	11.996711	11.889959	12.103463	284.602343	0.999584	16087539.060246	1989.789677	1206.214056	1990.289677	842.285944	16.346522	31.563867	1398890.831881	1397.383775	1001.078484	15262.183594	1739.378053	634.592493	10.590806	12.255694	12.035624	12.475763	69.158433	0.997689	7940864.057120	2459358.116972
201	ogg2m001-ep05-20210522-0355-e91.fits.fz	201.000000	0.000000	59358.113437	2459358.113437	NaN	NaN	NaN	NaN	NaN	1.729243	14.393045	16.000000	60.000000	90.000000	0.933269	1.149399	0.000000	0.001354	0.001567	0.000000	689.238588	733.303510	0.000000	1389089.860502	1395.297783	1048.902399	1034.675252	1049.402399	1013.824748	16.351997	31.577641	1296394.999839	804.247719	1357.248320	955.164196	15185.572266	1611.934941	635.658785	9332.000000	9.720534	10.963714	11.181941	10.745486	20.311400	0.997251	7382576.245224	20.936348	1058.208837	21.436348	990.291163	16.357992	31.576909	1596618.334111	1472.613032	1084.207663	23968.716797	1985.232032	636.485134	8.136725	12.327491	12.439673	12.215308	12.902674	0.999591	13891253.359753	1990.679259	1206.197212	1991.179259	842.302788	16.346521	31.563870	1389089.860502	1395.297783	995.550826	12804.956055	1727.191545	638.414782	11.309208	12.742062	12.863650	12.620473	33.458909	0.997631	6710434.960474	2459358.117787
202	ogg2m001-ep05-20210522-0356-e91.fits.fz	202.000000	0.000000	59358.114251	2459358.114251	NaN	NaN	NaN	NaN	NaN	1.739844	14.627952	16.000000	60.000000	90.000000	0.933493	1.145331	0.000000	0.001364	0.001574	0.000000	684.330661	727.644842	0.000000	1385841.412553	1402.433369	1047.935354	1034.659783	1048.435354	1013.840217	16.351999	31.577635	1293672.990475	804.247719	1363.740253	948.621255	13856.136719	1608.550400	660.359237	9178.000000	10.034793	11.409478	11.665195	11.153760	15.307408	0.997290	6470750.273687	20.099239	1058.145667	20.599239	990.354333	16.357993	31.576902	1587247.377177	1475.887003	1075.453184	22913.556641	1973.580203	659.875577	8.048995	12.718348	12.813639	12.623057	15.587809	0.999693	12180836.492075	1989.857626	1206.206472	1990.357626	842.293528	16.346522	31.563868	1385841.412553	1402.433369	988.169166	13191.160156	1723.152431	664.102171	11.407021	13.006940	13.104393	12.909486	36.056444	0.997620	6156708.229418	2459358.118601
203	ogg2m001-ep05-20210522-0357-e91.fits.fz	203.000000	0.000000	59358.115064	2459358.115064	NaN	NaN	NaN	NaN	NaN	1.750698	14.711504	16.000000	60.000000	90.000000	0.931246	1.143248	0.000000	0.001370	0.001581	0.000000	679.942682	723.329379	0.000000	1392066.771797	1415.851347	1047.652466	1034.278684	1048.152466	1014.221316	16.351999	31.577644	1296355.958391	804.247719	1377.149180	941.332992	15674.639648	1611.886397	699.666163	9373.000000	9.873880	10.951380	10.928664	10.974096	63.364075	0.999952	7420646.422467	19.725352	1057.856004	20.225352	990.643996	16.357994	31.576909	1591477.133474	1490.247977	1067.927726	25043.722656	1978.839474	700.347209	8.438996	12.557789	12.522827	12.592751	302.558275	0.999825	13743417.173816	1989.460238	1205.874821	1989.960238	842.625179	16.346522	31.563868	1392066.771797	1415.851347	983.201220	14174.660156	1730.893030	701.392658	11.193684	12.677329	12.546927	12.807731	61.653741	0.998597	7095330.036441	2459358.119414
204	ogg2m001-ep05-20210522-0358-e91.fits.fz	204.000000	0.000000	59358.115877	2459358.115877	NaN	NaN	NaN	NaN	NaN	1.761722	14.759429	16.000000	60.000000	90.000000	0.931086	1.144141	0.000000	0.001388	0.001601	0.000000	671.019986	714.436215	0.000000	1377840.344341	1419.727276	1048.840106	1034.690559	1049.340106	1013.809441	16.351998	31.577640	1282887.796988	804.247719	1381.221250	928.806878	13967.619141	1595.140112	728.680957	9324.000000	9.708762	11.543469	11.876006	11.210932	9.525319	0.996291	6354396.903203	20.934608	1058.155222	21.434608	990.344778	16.357993	31.576917	1576443.367519	1493.424698	1055.589458	20134.916016	1960.146519	730.540846	8.556924	13.049814	13.247836	12.851792	5.952288	0.999038	11441221.449023	1990.655335	1206.230391	1991.155335	842.269609	16.346521	31.563863	1377840.344341	1419.727276	970.496494	13360.048828	1713.203919	729.966378	11.301096	13.279003	13.493785	13.064221	22.734814	0.997873	6007801.040560	2459358.120226
205	ogg2m001-ep05-20210522-0359-e91.fits.fz	205.000000	0.000000	59358.116722	2459358.116722	NaN	NaN	NaN	NaN	NaN	1.773308	15.140092	16.000000	60.000000	90.000000	0.932676	1.147416	0.000000	0.001405	0.001622	0.000000	663.770955	707.462803	0.000000	1378238.160683	1436.218073	1047.962224	1034.518057	1048.462224	1013.981943	16.351998	31.577644	1285450.093547	804.247719	1398.583961	919.108276	13624.544922	1598.326066	781.937225	9440.000000	10.244203	11.557244	11.413708	11.700781	74.216705	0.999150	6262204.523586	20.154496	1058.079313	20.654496	990.420687	16.357993	31.576905	1581412.458295	1510.295723	1047.087954	19571.421875	1966.325077	780.907028	8.738871	13.187963	13.042745	13.333181	276.208366	0.999492	11393372.813023	1989.753345	1206.073538	1990.253345	842.426462	16.346522	31.563874	1378238.160683	1436.218073	959.630147	12460.966797	1713.698563	784.186307	11.677773	13.338424	13.114916	13.561933	70.639124	0.998156	5897482.349934	2459358.121072
206	ogg2m001-ep05-20210522-0360-e91.fits.fz	206.000000	0.000000	59358.117535	2459358.117535	NaN	NaN	NaN	NaN	NaN	1.784677	14.935120	16.000000	60.000000	90.000000	0.934241	1.144448	0.000000	0.001427	0.001641	0.000000	654.838021	697.486375	0.000000	1381632.770216	1459.978806	1047.994603	1034.563404	1048.494603	1013.936596	16.351998	31.577649	1290777.428302	804.247719	1423.016087	907.071564	15726.463867	1604.950064	856.270762	9326.000000	9.869916	11.129460	11.117012	11.141908	47.006403	0.998978	7155289.325791	20.151920	1058.121928	20.651920	990.378072	16.357993	31.576922	1581206.588984	1532.160676	1032.010946	21814.978516	1966.069099	855.327036	8.386998	12.989999	12.909467	13.070530	83.818444	0.999839	13166343.097770	1989.790022	1206.057289	1990.290022	842.442711	16.346521	31.563873	1381632.770216	1459.978806	946.337553	14697.407227	1717.919413	858.320920	11.408355	13.160617	13.072213	13.249021	53.467058	0.997873	6550806.620248	2459358.121885
